cbsa_code,cbsa_title,state_code,county_code,persons,households,age_lt_1,age_1_to_2,age_3_to_4,age_5,age_6,age_7_to_9,age_10_to_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22_to_24,age_25_to_29,age_30_to_34,age_35_to_44,age_45_to_54,age_55_to_59,age_60_to_61,age_62_to_64,age_65_to_74,age_75_to_84,age_ge_85,inc_lt_2500,inc_2500_4999,inc_5000_7499,inc_7500_9999,inc_10000_12499,inc_12500_14999,inc_15000_17499,inc_17500_19999,inc_20000_22499,inc_22500_24999,inc_25000_27499,inc_27500_29999,inc_30000_34999,inc_35000_39999,inc_40000_49999,inc_50000_74999,inc_ge_75000,worked_35_plus,worked_1_to_34_hours,car_truck_or_van__drive_alone,car_truck_or_van__carpool,public_transportation,walked_only,other_means,worked_at_home,commute_lt_5,commute_5_to_9,commute_10_to_14,commute_15_to_20,commute_20_to_29,commute_30_to_44,commute_45_to_59,commute_gt_60,jan_ave_temp,feb_ave_temp,mar_ave_temp,apr_ave_temp,may_ave_temp,june_ave_temp,july_ave_temp,aug_ave_temp,sept_ave_temp,oct_ave_temp,nov_ave_temp,dec_ave_temp,jan_precip,feb_precip,mar_precip,apr_precip,may_precip,june_precip,july_precip,aug_precip,sept_precip,oct_precip,nov_precip,dec_precip,ag_forestry_fish_mining,construction,manufacturing_nondurable,manufacturing_durable,transportation,comms_and_util,wholesale_trade,retail_trade,finance_insurance_realestate,business_repair,personal_entertainment_and_rec,health_services,educational_services,other_pro_services,public_admin
21700,"Eureka-Arcata, CA",06,023,108514.0,41565.0,1694.0,3129.0,2812.0,1444.0,1401.0,4505.0,5913.0,1466.0,1622.0,1571.0,1786.0,2064.0,2391.0,2480.0,2646.0,7683.0,11561.0,9858.0,11806.0,9607.0,5303.0,1925.0,2744.0,7051.0,3124.0,928.0,1644.0,4601.0,4283.0,3970.0,3794.0,2749.0,3092.0,2665.0,2929.0,2227.0,1818.0,1435.0,2248.0,1546.0,1317.0,968.0,298.0,38113.0,13998.0,27572.0,6700.0,713.0,3283.0,1766.0,1429.0,3019.0,10190.0,8386.0,6819.0,6359.0,3519.0,714.0,1213.0,41.43,44.31,45.81,48.29,54.14,59.970000000000006,65.89,65.94,63.39,55.56,46.47,42.23,10.005,10.0,9.358,4.391,1.585,0.453,0.124,0.5900000000000001,1.8240000000000005,4.303,8.992,9.429,2437.0,2330.0,1263.0,5871.0,1371.0,1232.0,1560.0,7883.0,1778.0,1462.0,1925.0,3351.0,5712.0,2105.0,2740.0
21740,"Evanston, WY-UT",49,033,15121.0,4734.0,479.0,786.0,751.0,351.0,308.0,869.0,1050.0,204.0,223.0,234.0,240.0,280.0,277.0,298.0,310.0,1018.0,1712.0,1239.0,1451.0,1124.0,518.0,173.0,256.0,620.0,273.0,77.0,137.0,225.0,260.0,285.0,256.0,238.0,329.0,319.0,461.0,419.0,471.0,337.0,369.0,231.0,260.0,142.0,53.0,5742.0,1042.0,3302.0,1598.0,576.0,619.0,85.0,246.0,548.0,1539.0,1321.0,417.0,313.0,386.0,590.0,1062.0,18.235,21.62,28.28,36.455,45.69499999999999,55.095,62.635000000000005,59.66499999999999,51.290000000000006,41.525,27.59,21.43,1.3170000000000002,0.9299999999999999,1.165,1.548,1.3719999999999999,1.0570000000000002,0.962,0.922,1.0005,1.5190000000000001,1.005,1.102,2035.0,605.0,168.0,81.0,403.0,172.0,137.0,1009.0,230.0,176.0,286.0,415.0,406.0,174.0,255.0
21780,"Evansville, IN",18,129,235403.0,86840.0,3699.0,6886.0,6530.0,3273.0,3126.0,10668.0,13931.0,3660.0,4064.0,4262.0,4208.0,4215.0,4502.0,4544.0,4424.0,13123.0,19964.0,17547.0,25742.0,23815.0,12868.0,4630.0,6329.0,17333.0,9340.0,2720.0,3319.0,7708.0,7091.0,6892.0,6828.0,6008.0,6832.0,5763.0,6315.0,5130.0,4996.0,3703.0,5910.0,3654.0,3484.0,2156.0,1077.0,89942.0,22334.0,75770.0,18614.0,1351.0,4221.0,741.0,1972.0,3602.0,13612.0,18952.0,21545.0,23853.0,13637.0,3110.0,2440.0,28.433333333333334,32.61333333333334,45.553333333333335,55.86333333333334,64.88666666666667,73.83333333333333,77.7,75.68333333333334,69.3,56.73666666666667,45.46,35.74,2.9493333333333336,2.6466666666666665,5.0023333333333335,4.41,4.201,4.048,4.66,4.118666666666667,3.1330000000000005,2.7870000000000004,4.386666666666667,3.374,4057.0,6859.0,11873.0,16179.0,4222.0,2311.0,5664.0,17814.0,4789.0,4183.0,4043.0,9595.0,7063.0,3889.0,2769.0
21860,"Fairmont, MN",27,091,24687.0,9321.0,388.0,776.0,673.0,357.0,333.0,1095.0,1410.0,420.0,421.0,440.0,493.0,407.0,354.0,353.0,349.0,1267.0,1953.0,1577.0,2427.0,2414.0,1327.0,509.0,801.0,2305.0,1382.0,456.0,345.0,818.0,922.0,758.0,947.0,777.0,815.0,752.0,598.0,514.0,440.0,293.0,512.0,224.0,310.0,204.0,102.0,9016.0,3027.0,6650.0,1701.0,7.0,1216.0,116.0,1171.0,1340.0,3264.0,2037.0,1169.0,1122.0,488.0,64.0,153.0,9.63,17.06,30.660000000000004,45.92,59.010000000000005,68.64,72.17,69.21000000000001,60.78,48.46,32.480000000000004,17.2,0.7,0.787,1.997,2.448,3.51,3.879,3.067,4.324,2.7470000000000003,2.044,1.83,0.726,1628.0,506.0,1071.0,1369.0,330.0,287.0,596.0,2140.0,355.0,192.0,423.0,779.0,693.0,450.0,236.0
21900,"Fairmont, WV",54,049,65789.0,24409.0,883.0,1776.0,1745.0,906.0,896.0,3016.0,3994.0,1031.0,1092.0,1061.0,969.0,1193.0,1284.0,1269.0,1239.0,3230.0,5068.0,4683.0,6802.0,6699.0,3978.0,1494.0,2075.0,5668.0,2929.0,809.0,1329.0,2549.0,2428.0,2101.0,2226.0,2015.0,1828.0,1768.0,1680.0,1295.0,1186.0,873.0,1405.0,592.0,633.0,327.0,123.0,20582.0,5208.0,15546.0,4508.0,347.0,1569.0,175.0,310.0,863.0,3093.0,3740.0,4123.0,4410.0,3736.0,1364.0,893.0,27.51,29.18,41.43,49.86,59.77,67.39,71.47999999999999,70.95,65.2,51.96,42.07,34.12,3.887,2.525,3.396,3.938,4.385,4.723,5.164,4.998,3.606,3.436,3.082,3.626,3855.0,1371.0,473.0,3919.0,803.0,1055.0,678.0,4286.0,885.0,585.0,756.0,1609.0,2043.0,555.0,804.0
21980,"Fallon, NV",32,001,13917.0,5074.0,239.0,437.0,415.0,185.0,182.0,665.0,920.0,227.0,260.0,249.0,260.0,214.0,245.0,279.0,222.0,703.0,1067.0,962.0,1660.0,1369.0,733.0,289.0,408.0,1084.0,504.0,139.0,189.0,488.0,478.0,554.0,559.0,400.0,498.0,305.0,337.0,213.0,193.0,132.0,273.0,158.0,158.0,83.0,39.0,4952.0,1224.0,3560.0,1020.0,11.0,521.0,238.0,336.0,451.0,1729.0,1108.0,979.0,502.0,184.0,59.0,406.0,30.94,37.16,41.37,46.39,55.9,65.42999999999999,73.31,70.15,62.06,51.48,39.13,31.25,0.759,0.6569999999999999,0.67,0.6359999999999999,0.743,0.572,0.449,0.424,0.473,0.635,0.496,0.623,818.0,585.0,108.0,191.0,110.0,167.0,106.0,896.0,185.0,142.0,484.0,253.0,379.0,145.0,637.0
22020,"Fargo, ND-MN",27,027,137574.0,48812.0,2323.0,4207.0,3897.0,1806.0,1749.0,5565.0,7641.0,1924.0,2089.0,2202.0,2347.0,3498.0,4834.0,4725.0,4687.0,10846.0,13997.0,10435.0,13281.0,11775.0,5439.0,2050.0,2872.0,7398.0,4453.0,1534.0,1913.0,3756.0,3652.0,3990.0,4116.0,3468.0,3942.0,3561.0,3760.0,2928.0,2954.0,2126.0,3220.0,1809.0,1934.0,1119.0,667.0,56390.0,20501.0,40764.0,10847.0,1236.0,7579.0,1149.0,2770.0,3877.0,13276.0,17861.0,13434.0,8006.0,3082.0,919.0,1339.0,2.23,10.344999999999999,24.675,42.89,57.004999999999995,65.97999999999999,70.54499999999999,67.965,57.915000000000006,45.525,26.855,11.17,0.6775,0.51,0.986,1.716,2.4779999999999998,3.321,2.963,2.9699999999999998,2.1685,1.7555,0.942,0.47350000000000003,3516.0,3693.0,2564.0,2922.0,3074.0,2147.0,4459.0,13096.0,4229.0,2315.0,2991.0,6609.0,8370.0,3130.0,2415.0
22060,"Faribault-Northfield, MN",27,131,46087.0,14276.0,779.0,1369.0,1313.0,590.0,601.0,2062.0,2941.0,753.0,877.0,859.0,951.0,1456.0,1833.0,1669.0,1498.0,2616.0,3453.0,3080.0,4847.0,3734.0,1801.0,711.0,982.0,2884.0,1806.0,622.0,400.0,1220.0,1274.0,1149.0,1072.0,1140.0,1183.0,1099.0,1042.0,927.0,794.0,625.0,981.0,559.0,462.0,283.0,141.0,17092.0,6772.0,11495.0,3459.0,92.0,2913.0,289.0,1369.0,1598.0,5770.0,4346.0,2162.0,1948.0,1162.0,506.0,764.0,7.6,15.22,29.22,45.16,58.0,67.56,71.8,68.56,59.970000000000006,48.16,31.96,16.21,1.007,0.8390000000000001,1.8,2.612,3.419,4.363,3.41,3.895000000000001,3.358,1.977,1.759,0.8969999999999999,1618.0,1124.0,1559.0,2084.0,534.0,245.0,883.0,3333.0,693.0,509.0,508.0,2150.0,3962.0,642.0,550.0
22100,"Farmington, MO",29,187,42600.0,15189.0,717.0,1213.0,1216.0,615.0,576.0,2039.0,2713.0,698.0,757.0,851.0,832.0,746.0,721.0,613.0,607.0,1868.0,2927.0,2779.0,4658.0,4279.0,2296.0,898.0,1352.0,4095.0,1999.0,535.0,688.0,1996.0,1638.0,1475.0,1467.0,1233.0,1410.0,1199.0,919.0,673.0,685.0,435.0,573.0,340.0,258.0,134.0,78.0,13336.0,3180.0,9338.0,4165.0,137.0,510.0,193.0,341.0,796.0,2972.0,2363.0,2138.0,2062.0,1220.0,424.0,2391.0,27.43,33.13,44.89,55.29,63.17,71.83,76.6,74.49,67.61,55.86,44.21,34.239999999999995,2.17,2.331,5.139,4.143,3.68,2.946,4.147,4.171,2.881,2.493,3.878,3.241,1166.0,1066.0,1157.0,2106.0,527.0,302.0,626.0,2277.0,690.0,374.0,631.0,1935.0,1255.0,402.0,461.0
22140,"Farmington, NM",35,045,81433.0,25020.0,2239.0,3591.0,3472.0,1610.0,1617.0,4868.0,6329.0,1635.0,1701.0,1837.0,1739.0,1656.0,1660.0,1538.0,1548.0,4957.0,7451.0,6230.0,8920.0,6931.0,2908.0,955.0,1282.0,3175.0,1219.0,365.0,2016.0,2232.0,1774.0,1769.0,1944.0,1556.0,2061.0,1593.0,1866.0,1618.0,1356.0,1050.0,1665.0,1098.0,1021.0,662.0,89.0,26052.0,4652.0,20350.0,6382.0,138.0,1241.0,1103.0,570.0,1492.0,5505.0,5122.0,4791.0,4086.0,4164.0,1465.0,2287.0,26.87,33.510000000000005,40.64,47.77,56.78,67.96000000000001,73.82000000000001,70.59,63.07000000000001,52.16,38.33,29.56,0.8210000000000001,0.525,0.685,0.354,0.62,0.256,0.953,1.065,0.9200000000000002,1.236,0.755,0.5309999999999999,4411.0,3895.0,705.0,992.0,904.0,3329.0,921.0,4531.0,1212.0,1301.0,976.0,1333.0,2945.0,1081.0,1995.0
22180,"Fayetteville, NC",37,051,267543.0,80958.0,5567.0,9862.0,9234.0,4555.0,4429.0,14066.0,16794.0,4488.0,4799.0,4902.0,4985.0,6499.0,8801.0,9742.0,9170.0,22657.0,27730.0,20711.0,28657.0,21811.0,8687.0,2906.0,3675.0,8696.0,3251.0,869.0,5274.0,6276.0,7910.0,9466.0,9084.0,7462.0,6889.0,5781.0,5421.0,3753.0,3493.0,2370.0,3339.0,1709.0,1596.0,1001.0,496.0,101728.0,20003.0,73192.0,26410.0,1517.0,16409.0,2253.0,1781.0,10682.0,16729.0,21003.0,25423.0,26580.0,13962.0,2987.0,3329.0,42.05,43.16,52.830000000000005,61.135,68.235,74.765,78.605,78.07499999999999,73.11500000000001,60.635000000000005,52.135,44.724999999999994,4.3315,3.6275,4.8695,3.1255,4.6135,4.2245,4.9035,4.351999999999999,4.9125,2.8230000000000004,3.1885,3.7695,1484.0,5540.0,11187.0,5236.0,2731.0,1822.0,2597.0,15704.0,4026.0,2752.0,3952.0,5373.0,8811.0,2567.0,6392.0
22190,"Fayetteville, TN",47,103,26483.0,9533.0,390.0,678.0,707.0,318.0,341.0,1155.0,1730.0,404.0,501.0,562.0,532.0,490.0,449.0,376.0,394.0,1165.0,1758.0,1757.0,3142.0,2966.0,1594.0,572.0,853.0,2306.0,1094.0,249.0,562.0,1234.0,1077.0,957.0,1121.0,930.0,612.0,706.0,545.0,421.0,369.0,221.0,347.0,163.0,187.0,121.0,25.0,9873.0,1594.0,6856.0,3362.0,37.0,371.0,85.0,444.0,529.0,1845.0,1426.0,1725.0,1651.0,1746.0,938.0,975.0,36.9,39.83,50.470000000000006,58.260000000000005,65.78999999999999,73.42,77.21000000000001,76.32000000000001,70.95,58.48,48.94,41.63,6.135,3.994,8.036,4.409000000000001,5.68,4.35,4.634,3.174,4.853,3.983,5.011,5.162999999999999,936.0,961.0,1682.0,2177.0,283.0,204.0,369.0,1610.0,351.0,379.0,462.0,527.0,638.0,242.0,587.0
22220,"Fayetteville-Springdale-Rogers, AR",05,007,189982.0,68788.0,2867.0,5237.0,5091.0,2540.0,2496.0,8375.0,11150.0,2957.0,3092.0,3334.0,3283.0,4084.0,4938.0,4641.0,4463.0,11403.0,15093.0,13670.0,20372.0,17539.0,9304.0,3680.0,5391.0,15815.0,7166.0,2001.0,3823.0,7070.0,7318.0,7226.0,7433.0,6077.0,6254.0,4908.0,4258.0,2870.0,2665.0,1775.0,2314.0,1483.0,1567.0,1194.0,502.0,68980.0,19666.0,53561.0,15375.0,595.0,4075.0,1429.0,3108.0,3844.0,15091.0,16880.0,14045.0,11690.0,9315.0,2603.0,2135.0,32.25,37.79666666666667,48.03,57.473333333333336,64.39333333333333,72.60666666666667,77.56,75.95333333333333,69.58333333333333,58.86666666666667,46.300000000000004,38.42666666666667,1.8739999999999999,2.2173333333333334,4.630999999999999,4.275333333333333,5.154,4.8566666666666665,3.765,3.2193333333333336,4.984333333333333,3.177666666666667,4.6209999999999996,3.0836666666666663,5865.0,5270.0,10536.0,8830.0,3233.0,2037.0,3102.0,13836.0,3056.0,2722.0,2828.0,5041.0,8644.0,2633.0,1989.0
22260,"Fergus Falls, MN",27,111,51937.0,18549.0,786.0,1478.0,1411.0,640.0,656.0,2176.0,3288.0,876.0,983.0,1034.0,1076.0,896.0,798.0,691.0,734.0,2240.0,3619.0,3102.0,5148.0,5239.0,2766.0,1116.0,1857.0,5253.0,3018.0,1056.0,1242.0,2240.0,2084.0,1925.0,1782.0,1526.0,1479.0,1350.0,1232.0,829.0,594.0,510.0,748.0,327.0,320.0,323.0,126.0,17071.0,5815.0,10646.0,3203.0,96.0,2701.0,236.0,2933.0,1951.0,4208.0,3963.0,2111.0,1823.0,1462.0,318.0,409.0,2.17,10.37,24.06,41.93,55.98,64.94,69.4,66.66,56.82000000000001,44.86,27.37,11.11,0.868,0.661,1.251,1.586,2.371,3.93,3.683,3.048,2.334,2.065,1.108,0.543,3846.0,1212.0,1416.0,909.0,731.0,753.0,559.0,3729.0,644.0,476.0,754.0,2432.0,1613.0,661.0,529.0
22300,"Findlay, OH",39,063,64581.0,23058.0,1057.0,1995.0,1924.0,990.0,953.0,3384.0,4233.0,1125.0,1144.0,1224.0,1250.0,1172.0,1154.0,1125.0,1113.0,3538.0,5339.0,4909.0,7316.0,6362.0,3248.0,1164.0,1617.0,4210.0,2282.0,753.0,594.0,1626.0,1709.0,1575.0,1740.0,1641.0,2097.0,1842.0,1873.0,1505.0,1408.0,1156.0,1589.0,944.0,893.0,724.0,234.0,24552.0,6892.0,20672.0,4713.0,89.0,1677.0,365.0,979.0,1806.0,5907.0,7246.0,5406.0,3931.0,1929.0,545.0,738.0,22.44,24.72,37.78,48.5,60.25,69.38,73.13,71.13000000000001,64.53,51.8,40.5,29.75,2.034,1.73,3.069,3.012,3.727,3.801,3.631,4.542,3.271,1.871,2.3400000000000003,2.72,1759.0,1115.0,4244.0,5246.0,1404.0,452.0,1134.0,4706.0,1172.0,935.0,920.0,1866.0,2391.0,1087.0,731.0
22340,"Fitzgerald, GA",13,017,16000.0,5670.0,323.0,553.0,500.0,279.0,282.0,807.0,995.0,294.0,293.0,312.0,287.0,214.0,246.0,235.0,232.0,791.0,1310.0,1088.0,1646.0,1470.0,813.0,325.0,476.0,1452.0,622.0,155.0,538.0,874.0,696.0,636.0,575.0,384.0,461.0,280.0,301.0,224.0,188.0,143.0,203.0,109.0,48.0,75.0,24.0,5028.0,870.0,4300.0,1171.0,24.0,192.0,45.0,83.0,279.0,1391.0,1843.0,1278.0,705.0,250.0,25.0,135.0,47.96,48.95,57.99,64.89,71.55,77.42999999999999,79.87,79.47,76.26,65.27000000000001,56.89,50.15,4.926,4.58,4.970000000000001,3.829,3.82,4.367,5.906000000000001,4.659000000000001,3.447,2.082,2.708,3.53,267.0,416.0,1255.0,658.0,263.0,239.0,175.0,910.0,287.0,135.0,241.0,324.0,459.0,139.0,177.0
22380,"Flagstaff, AZ",04,005,75008.0,21890.0,1633.0,2856.0,2754.0,1357.0,1336.0,4074.0,5252.0,1286.0,1379.0,1439.0,1394.0,2086.0,2642.0,2698.0,2649.0,5766.0,7679.0,5832.0,7563.0,5609.0,2296.0,762.0,1113.0,2362.0,927.0,264.0,1352.0,1770.0,1861.0,1722.0,1855.0,1697.0,1759.0,1544.0,1450.0,1191.0,1199.0,809.0,1319.0,735.0,924.0,514.0,167.0,27381.0,8956.0,17409.0,5721.0,149.0,4713.0,1081.0,573.0,2944.0,8040.0,6866.0,5181.0,2870.0,1296.0,274.0,1552.0,31.74,36.47,41.59,48.010000000000005,56.65,67.75,73.64,70.94,64.42,53.24,40.66,33.230000000000004,1.439,1.384,1.529,0.634,0.654,0.324,1.59,1.364,0.9469999999999998,1.327,0.978,1.0470000000000002,1189.0,1876.0,915.0,1195.0,919.0,1667.0,610.0,6869.0,885.0,795.0,2247.0,1572.0,5400.0,1157.0,3132.0
22420,"Flint, MI",26,049,450449.0,154641.0,7755.0,14334.0,13994.0,6897.0,7139.0,23938.0,33435.0,8629.0,9334.0,9819.0,9543.0,8729.0,8462.0,8559.0,8661.0,26475.0,38327.0,34381.0,51713.0,48189.0,20874.0,6571.0,8856.0,21714.0,11169.0,2952.0,5443.0,10871.0,10480.0,9668.0,8759.0,7995.0,9505.0,10194.0,11439.0,9160.0,9635.0,7881.0,14255.0,10514.0,11110.0,6533.0,1501.0,150877.0,37783.0,129710.0,26359.0,1781.0,4258.0,949.0,1502.0,4105.0,18295.0,27457.0,34695.0,46992.0,25037.0,3627.0,3257.0,19.85,21.12,33.160000000000004,44.72,57.120000000000005,65.85,70.46000000000001,68.57000000000001,61.16,49.22,38.06,26.360000000000003,1.677,1.309,2.697,2.841,2.8920000000000003,3.279,2.6,3.386,3.233,2.188,2.418,2.767,1043.0,5552.0,3565.0,64854.0,3905.0,2898.0,5053.0,28268.0,7157.0,4531.0,5515.0,14701.0,14844.0,5314.0,4603.0
